voile	O	O	O	O	O	
d'un	B-VEH	O	O	O	O	
navire.	I-VEH	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
baissait	I-PER	O	O	O	O	
la	O	O	O	O	O	
figure	O	O	O	O	O	
sous	O	O	O	O	O	
sa	O	O	O	O	O	
casquette,	O	O	O	O	O	
et	O	O	O	O	O	
chaque	O	O	O	O	O	
fois	O	O	O	O	O	
qu'il	O	O	O	O	O	
ouvrait	O	O	O	O	O	
sa	O	O	O	O	O	
tabatière,	O	O	O	O	O	
il	O	O	O	O	O	
lui	O	O	O	O	O	
fallait,	O	O	O	O	O	
pour	O	O	O	O	O	
garantir	O	O	O	O	O	
ses	O	O	O	O	O	
yeux,	O	O	O	O	O	
se	O	O	O	O	O	
retourner	O	O	O	O	O	
complètement.	O	O	O	O	O	
Pendant	O	O	O	O	O	
les	O	O	O	O	O	
cahots,	O	O	O	O	O	
il	O	O	O	O	O	
entendait	O	O	O	O	O	
osciller	O	O	O	O	O	
derrière	O	O	O	O	O	
lui	O	O	O	O	O	
tout	O	O	O	O	O	
son	O	O	O	O	O	
bagage	O	O	O	O	O	
et	O	O	O	O	O	
prodiguait	O	O	O	O	O	
les	O	O	O	O	O	
recommandations.	O	O	O	O	O	
Voyant	O	O	O	O	O	
qu'elles	O	O	O	O	O	
ne	O	O	O	O	O	
servaient	O	O	O	O	O	
à	O	O	O	O	O	
rien,	O	O	O	O	O	
il	O	O	O	O	O	
changea	O	O	O	O	O	
de	O	O	O	O	O	
tactique	O	O	O	O	O	
;	O	O	O	O	O	
il	O	O	O	O	O	
fit	O	O	O	O	O	
le	O	O	O	O	O	
bon	O	O	O	O	O	
enfant,	O	O	O	O	O	
eut	O	O	O	O	O	
des	O	O	O	O	O	
complaisances	O	O	O	O	O	
;	O	O	O	O	O	
dans	O	O	O	O	O	
les	O	O	O	O	O	
montées	O	O	O	O	O	
pénibles,	O	O	O	O	O	
il	O	O	O	O	O	
poussait	O	O	O	O	O	
à	O	O	O	O	O	
la	O	O	O	O	O	
roue	O	O	O	O	O	
avec	O	O	O	O	O	
les	B-PER	O	O	O	O	
hommes	I-PER	O	O	O	O	
;	I-PER	O	O	O	O	
il	O	O	O	O	O	
en	O	O	O	O	O	
vint	O	O	O	O	O	
jusqu'à	O	O	O	O	O	
leur	O	O	O	O	O	
payer	O	O	O	O	O	
le	O	O	O	O	O	
gloria	O	O	O	O	O	
après	O	O	O	O	O	
les	O	O	O	O	O	
repas.	O	O	O	O	O	
Dès	O	O	O	O	O	
lors,	O	O	O	O	O	
ils	O	O	O	O	O	
filèrent	O	O	O	O	O	
plus	O	O	O	O	O	
lestement,	O	O	O	O	O	
si	O	O	O	O	O	
bien	O	O	O	O	O	
qu'aux	O	O	O	O	O	
environs	O	O	O	O	O	
de	O	O	O	O	O	
Gauburge	B-GPE	O	O	O	O	
l'essieu	I-GPE	O	O	O	O	
se	O	O	O	O	O	
rompit	O	O	O	O	O	
et	O	O	O	O	O	
le	O	O	O	O	O	
chariot	O	O	O	O	O	
resta	O	O	O	O	O	
penché.	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
visita	I-PER	O	O	O	O	
tout	O	O	O	O	O	
de	O	O	O	O	O	
suite	O	O	O	O	O	
l'intérieur	O	O	O	O	O	
;	O	O	O	O	O	
les	O	O	O	O	O	
tasses	O	O	O	O	O	
de	O	O	O	O	O	
porcelaine	O	O	O	O	O	
gisaient	O	O	O	O	O	
en	O	O	O	O	O	
morceaux.	O	O	O	O	O	
Il	O	O	O	O	O	
leva	O	O	O	O	O	
les	O	O	O	O	O	
bras,	O	O	O	O	O	
en	O	O	O	O	O	
grinçant	O	O	O	O	O	
des	O	O	O	O	O	
dents,	O	O	O	O	O	
maudit	O	O	O	O	O	
ces	B-PER	O	O	O	O	
deux	I-PER	O	O	O	O	
imbéciles	I-PER	O	O	O	O	
;	I-PER	O	O	O	O	
et	O	O	O	O	O	
la	B-TIME	O	O	O	O	
journée	I-TIME	O	O	O	O	
suivante	I-TIME	O	O	O	O	
fut	I-TIME	O	O	O	O	
perdue	O	O	O	O	O	
à	O	O	O	O	O	
cause	O	O	O	O	O	
du	B-PER	O	O	O	O	
charretier	I-PER	O	O	O	O	
qui	I-PER	O	O	O	O	
se	O	O	O	O	O	
grisa	O	O	O	O	O	
;	O	O	O	O	O	
mais	O	O	O	O	O	
il	O	O	O	O	O	
n'eut	O	O	O	O	O	
pas	O	O	O	O	O	
la	O	O	O	O	O	
force	O	O	O	O	O	
de	O	O	O	O	O	
se	O	O	O	O	O	
plaindre,	O	O	O	O	O	
la	O	O	O	O	O	
coupe	O	O	O	O	O	
d'amertume	O	O	O	O	O	
étant	O	O	O	O	O	
remplie.	O	O	O	O	O	

Bouvard	B-PER	O	O	O	O	
n'avait	I-PER	O	O	O	O	
quitté	O	O	O	O	O	
Paris	B-GPE	O	O	O	O	
que	I-GPE	O	O	O	O	
le	B-TIME	O	O	O	O	
surlendemain,	I-TIME	O	O	O	O	
pour	O	O	O	O	O	
dîner	O	O	O	O	O	
encore	O	O	O	O	O	
une	O	O	O	O	O	
fois	O	O	O	O	O	
avec	O	O	O	O	O	
Barberou.	B-PER	O	O	O	O	
Il	O	O	O	O	O	
arriva	O	O	O	O	O	
dans	O	O	O	O	O	
la	B-FAC	O	O	O	O	
cour	I-FAC	O	O	O	O	
des	I-FAC	O	O	O	O	
Messageries	I-FAC	O	O	O	O	
à	I-FAC	O	O	O	O	
la	O	O	O	O	O	
dernière	O	O	O	O	O	
minute,	O	O	O	O	O	
puis	O	O	O	O	O	
se	O	O	O	O	O	
réveilla	O	O	O	O	O	
devant	O	O	O	O	O	
la	O	B-FAC	O	O	O	
cathédrale	O	I-FAC	O	O	O	
de	O	I-FAC	O	O	O	
Rouen	B-GPE	I-FAC	O	O	O	
;	I-GPE	I-FAC	O	O	O	
il	O	O	O	O	O	
s'était	O	O	O	O	O	
trompé	O	O	O	O	O	
de	O	O	O	O	O	
diligence.	B-VEH	O	O	O	O	

Le	B-TIME	O	O	O	O	
soir,	I-TIME	O	O	O	O	
toutes	O	O	O	O	O	
les	O	O	O	O	O	
places	O	O	O	O	O	
pour	O	O	O	O	O	
Caen	B-GPE	O	O	O	O	
étaient	I-GPE	O	O	O	O	
retenues	O	O	O	O	O	
;	O	O	O	O	O	
ne	O	O	O	O	O	
sachant	O	O	O	O	O	
que	O	O	O	O	O	
faire,	O	O	O	O	O	
il	O	O	O	O	O	
alla	O	O	O	O	O	
au	B-FAC	O	O	O	O	
théâtre	I-FAC	O	O	O	O	
des	I-FAC	O	O	O	O	
Arts,	I-FAC	O	O	O	O	
et	O	O	O	O	O	
il	O	O	O	O	O	
souriait	O	O	O	O	O	
à	O	O	O	O	O	
ses	B-PER	O	O	O	O	
voisins,	I-PER	O	O	O	O	
disant	O	O	O	O	O	
qu'il	O	O	O	O	O	
était	O	O	O	O	O	
retiré	O	O	O	O	O	
du	O	O	O	O	O	
négoce	O	O	O	O	O	
et	O	O	O	O	O	
nouvellement	O	O	O	O	O	
acquéreur	O	O	O	O	O	
d'un	B-LOC	O	O	O	O	
domaine	I-LOC	O	O	O	O	
aux	I-LOC	O	O	O	O	
alentours.	I-LOC	O	O	O	O	
Quand	O	O	O	O	O	
il	O	O	O	O	O	
débarqua	O	O	O	O	O	
le	B-TIME	O	O	O	O	
vendredi	I-TIME	O	O	O	O	
à	I-TIME	O	O	O	O	
Caen,	B-GPE	O	O	O	O	
ses	O	O	O	O	O	
ballots	O	O	O	O	O	
n'y	O	O	O	O	O	
étaient	O	O	O	O	O	
pas.	O	O	O	O	O	
Il	O	O	O	O	O	
les	O	O	O	O	O	
reçut	O	O	O	O	O	
le	B-TIME	O	O	O	O	
dimanche	I-TIME	O	O	O	O	
et	I-TIME	O	O	O	O	
les	O	O	O	O	O	
expédia	O	O	O	O	O	
sur	O	O	O	O	O	
une	B-VEH	O	O	O	O	
charrette,	I-VEH	O	O	O	O	
ayant	O	O	O	O	O	
prévenu	O	O	O	O	O	
le	B-PER	O	O	O	O	
fermier	I-PER	O	O	O	O	
qu'il	I-PER	O	O	O	O	
les	O	O	O	O	O	
suivrait	O	O	O	O	O	
de	O	O	O	O	O	
quelques	B-TIME	O	O	O	O	
heures.	I-TIME	O	O	O	O	

À	O	O	O	O	O	
Falaise,	B-GPE	O	O	O	O	
le	B-TIME	O	O	O	O	
neuvième	I-TIME	O	O	O	O	
jour	I-TIME	O	O	O	O	
de	I-TIME	O	O	O	O	
son	I-TIME	O	O	O	O	
voyage,	I-TIME	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
prit	I-PER	O	O	O	O	
un	O	O	O	O	O	
cheval	O	O	O	O	O	
de	O	O	O	O	O	
renfort,	O	O	O	O	O	
et	O	O	O	O	O	
jusqu'au	O	O	O	O	O	
coucher	O	O	O	O	O	
du	B-LOC	O	O	O	O	
soleil	I-LOC	O	O	O	O	
on	I-LOC	O	O	O	O	
marcha	O	O	O	O	O	
bien.	O	O	O	O	O	
Au	O	O	O	O	O	
delà	O	O	O	O	O	
de	O	O	O	O	O	
Bretteville,	B-GPE	O	O	O	O	
ayant	O	O	O	O	O	
quitté	O	O	O	O	O	
la	B-FAC	O	O	O	O	
grand'route,	I-FAC	O	O	O	O	
il	O	O	O	O	O	
s'engagea	O	O	O	O	O	
dans	O	O	O	O	O	
un	B-FAC	O	O	O	O	
chemin	I-FAC	O	O	O	O	
de	I-FAC	O	O	O	O	
traverse,	I-FAC	O	O	O	O	
croyant	O	O	O	O	O	
voir	O	O	O	O	O	
à	O	O	O	O	O	
chaque	B-TIME	O	O	O	O	
minute	I-TIME	O	O	O	O	
le	I-TIME	B-FAC	O	O	O	
pignon	O	I-FAC	O	O	O	
de	O	I-FAC	O	O	O	
Chavignolles.	B-GPE	I-FAC	O	O	O	
Cependant	O	O	O	O	O	
les	B-FAC	O	O	O	O	
ornières	I-FAC	O	O	O	O	
s'effaçaient	I-FAC	O	O	O	O	
;	O	O	O	O	O	
elles	O	O	O	O	O	
disparurent,	O	O	O	O	O	
et	O	O	O	O	O	
ils	O	O	O	O	O	
se	O	O	O	O	O	
trouvèrent	O	O	O	O	O	
au	B-LOC	O	O	O	O	
milieu	I-LOC	O	O	O	O	
des	I-LOC	O	O	O	O	
champs	I-LOC	O	O	O	O	
labourés.	I-LOC	O	O	O	O	
La	B-TIME	O	O	O	O	
nuit	I-TIME	O	O	O	O	
tombait.	I-TIME	O	O	O	O	
Que	O	O	O	O	O	
devenir	O	O	O	O	O	
?	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
abandonna	I-PER	O	O	O	O	
le	B-VEH	O	O	O	O	
chariot,	I-VEH	O	O	O	O	
et,	O	O	O	O	O	
pataugeant	O	O	O	O	O	
dans	O	O	O	O	O	
la	O	O	O	O	O	
boue,	O	O	O	O	O	
s'avança	O	O	O	O	O	
devant	O	O	O	O	O	
lui	O	O	O	O	O	
à	O	O	O	O	O	
la	O	O	O	O	O	
découverte.	O	O	O	O	O	
Quand	O	O	O	O	O	
il	O	O	O	O	O	
approchait	O	O	O	O	O	
des	B-FAC	O	O	O	O	
fermes,	I-FAC	O	O	O	O	
les	O	O	O	O	O	
chiens	O	O	O	O	O	
aboyaient.	O	O	O	O	O	
Il	O	O	O	O	O	
criait	O	O	O	O	O	
de	O	O	O	O	O	
toutes	O	O	O	O	O	
ses	O	O	O	O	O	
forces	O	O	O	O	O	
pour	O	O	O	O	O	
demander	O	O	O	O	O	
sa	B-FAC	O	O	O	O	
route.	I-FAC	O	O	O	O	
On	O	O	O	O	O	
ne	O	O	O	O	O	
répondait	O	O	O	O	O	
pas.	O	O	O	O	O	
Il	O	O	O	O	O	
avait	O	O	O	O	O	
peur	O	O	O	O	O	
et	O	O	O	O	O	
regagnait	O	O	O	O	O	
le	O	O	O	O	O	
large.	O	O	O	O	O	
Tout	O	O	O	O	O	
à	O	O	O	O	O	
coup	O	O	O	O	O	
deux	O	O	O	O	O	
lanternes	O	O	O	O	O	
brillèrent.	O	O	O	O	O	
Il	O	O	O	O	O	
aperçut	O	O	O	O	O	
un	B-VEH	O	O	O	O	
cabriolet,	I-VEH	O	O	O	O	
s'élança	O	O	O	O	O	
pour	O	O	O	O	O	
le	O	O	O	O	O	
rejoindre.	O	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
était	I-PER	O	O	O	O	
dedans.	O	O	O	O	O	

Mais	O	O	O	O	O	
où	O	O	O	O	O	
pouvait	O	O	O	O	O	
être	O	O	O	O	O	
la	O	O	O	O	O	
voiture	O	O	O	O	O	
de	O	O	O	O	O	
déménagement	O	O	O	O	O	
?	O	O	O	O	O	
Pendant	O	O	O	O	O	
une	B-TIME	O	O	O	O	
heure	I-TIME	O	O	O	O	
ils	I-TIME	O	O	O	O	
la	O	O	O	O	O	
hélèrent	O	O	O	O	O	
dans	O	O	O	O	O	
les	O	O	O	O	O	
ténèbres.	O	O	O	O	O	
Enfin	O	O	O	O	O	
elle	O	O	O	O	O	
se	O	O	O	O	O	
retrouva,	O	O	O	O	O	
et	O	O	O	O	O	
ils	O	O	O	O	O	
arrivèrent	O	O	O	O	O	
à	O	O	O	O	O	
Chavignolles.	B-GPE	O	O	O	O	

Un	O	O	O	O	O	
grand	O	O	O	O	O	
feu	O	O	O	O	O	
de	O	O	O	O	O	
broussailles	O	O	O	O	O	
et	O	O	O	O	O	
de	O	O	O	O	O	
pommes	O	O	O	O	O	
de	O	O	O	O	O	
pin	O	O	O	O	O	
flambait	O	O	O	O	O	
dans	O	O	O	O	O	
la	B-FAC	O	O	O	O	
salle.	I-FAC	O	O	O	O	
Deux	O	O	O	O	O	
couverts	O	O	O	O	O	
y	O	O	O	O	O	
étaient	O	O	O	O	O	
mis.	O	O	O	O	O	
Les	O	O	O	O	O	
meubles	O	O	O	O	O	
arrivés	O	O	O	O	O	
sur	O	O	O	O	O	
la	O	O	O	O	O	
charrette	O	O	O	O	O	
encombraient	O	O	O	O	O	
le	B-FAC	O	O	O	O	
vestibule.	I-FAC	O	O	O	O	
Rien	O	O	O	O	O	
ne	O	O	O	O	O	
manquait.	O	O	O	O	O	
Ils	O	O	O	O	O	
s'attablèrent.	O	O	O	O	O	

On	O	O	O	O	O	
leur	O	O	O	O	O	
avait	O	O	O	O	O	
préparé	O	O	O	O	O	
une	O	O	O	O	O	
soupe	O	O	O	O	O	
à	O	O	O	O	O	
l'oignon,	O	O	O	O	O	
un	O	O	O	O	O	
poulet,	O	O	O	O	O	
du	O	O	O	O	O	
lard	O	O	O	O	O	
et	O	O	O	O	O	
des	O	O	O	O	O	
œufs	O	O	O	O	O	
durs.	O	O	O	O	O	
La	B-PER	O	O	O	O	
vieille	I-PER	O	O	O	O	
femme	I-PER	O	O	O	O	
qui	I-PER	O	O	O	O	
faisait	O	O	O	O	O	
la	O	O	O	O	O	
cuisine	O	O	O	O	O	
venait	O	O	O	O	O	
de	O	O	O	O	O	
temps	O	O	O	O	O	
à	O	O	O	O	O	
autre	O	O	O	O	O	
s'informer	O	O	O	O	O	
de	O	O	O	O	O	
leurs	O	O	O	O	O	
goûts.	O	O	O	O	O	
Ils	O	O	O	O	O	
répondaient	O	O	O	O	O	
:	O	O	O	O	O	
Oh	O	O	O	O	O	
!	O	O	O	O	O	
très	O	O	O	O	O	
bon,	O	O	O	O	O	
très	O	O	O	O	O	
bon	O	O	O	O	O	
!	O	O	O	O	O	
et	O	O	O	O	O	
le	O	O	O	O	O	
gros	O	O	O	O	O	
pain	O	O	O	O	O	
difficile	O	O	O	O	O	
à	O	O	O	O	O	
couper,	O	O	O	O	O	
la	O	O	O	O	O	
crème,	O	O	O	O	O	
les	O	O	O	O	O	
noix,	O	O	O	O	O	
tout	O	O	O	O	O	
les	O	O	O	O	O	
délecta.	O	O	O	O	O	
Le	O	O	O	O	O	
carrelage	O	O	O	O	O	
avait	O	O	O	O	O	
des	O	O	O	O	O	
trous,	O	O	O	O	O	
les	O	O	O	O	O	
murs	O	O	O	O	O	
suintaient.	O	O	O	O	O	
Cependant	O	O	O	O	O	
ils	O	O	O	O	O	
promenaient	O	O	O	O	O	
autour	O	O	O	O	O	
d'eux	O	O	O	O	O	
un	O	O	O	O	O	
regard	O	O	O	O	O	
de	O	O	O	O	O	
satisfaction,	O	O	O	O	O	
en	O	O	O	O	O	
mangeant	O	O	O	O	O	
sur	O	O	O	O	O	
la	O	O	O	O	O	
petite	O	O	O	O	O	
table	O	O	O	O	O	
où	O	O	O	O	O	
brûlait	O	O	O	O	O	
une	O	O	O	O	O	
chandelle.	O	O	O	O	O	
Leurs	O	O	O	O	O	
figures	O	O	O	O	O	
étaient	O	O	O	O	O	
rougies	O	O	O	O	O	
par	O	O	O	O	O	
le	O	O	O	O	O	
grand	O	O	O	O	O	
air.	O	O	O	O	O	
Ils	O	O	O	O	O	
tendaient	O	O	O	O	O	
leur	O	O	O	O	O	
ventre	O	O	O	O	O	
;	O	O	O	O	O	
ils	O	O	O	O	O	
s'appuyaient	O	O	O	O	O	
sur	O	O	O	O	O	
le	O	O	O	O	O	
dossier	O	O	O	O	O	
de	O	O	O	O	O	
leur	O	O	O	O	O	
chaise,	O	O	O	O	O	
qui	O	O	O	O	O	
en	O	O	O	O	O	
craquait,	O	O	O	O	O	
et	O	O	O	O	O	
ils	O	O	O	O	O	
se	O	O	O	O	O	
répétaient	O	O	O	O	O	
:	O	O	O	O	O	

—	O	O	O	O	O	
Nous	O	O	O	O	O	
y	O	O	O	O	O	
voilà	O	O	O	O	O	
donc	O	O	O	O	O	
!	O	O	O	O	O	
quel	O	O	O	O	O	
bonheur	O	O	O	O	O	
!	O	O	O	O	O	
il	O	O	O	O	O	
me	O	O	O	O	O	
semble	O	O	O	O	O	
que	O	O	O	O	O	
c'est	O	O	O	O	O	
un	O	O	O	O	O	
rêve	O	O	O	O	O	
!	O	O	O	O	O	

Bien	O	O	O	O	O	
qu'il	O	O	O	O	O	
fût	O	O	O	O	O	
minuit,	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
eut	I-PER	O	O	O	O	
l'idée	O	O	O	O	O	
de	O	O	O	O	O	
faire	O	O	O	O	O	
un	O	O	O	O	O	
tour	O	O	O	O	O	
dans	O	O	O	O	O	
le	B-FAC	O	O	O	O	
jardin.	I-FAC	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
ne	I-PER	O	O	O	O	
s'y	O	O	O	O	O	
refusa	O	O	O	O	O	
pas.	O	O	O	O	O	
Ils	O	O	O	O	O	
prirent	O	O	O	O	O	
la	O	O	O	O	O	
chandelle	O	O	O	O	O	
et,	O	O	O	O	O	
l'abritant	O	O	O	O	O	
avec	O	O	O	O	O	
un	O	O	O	O	O	
vieux	O	O	O	O	O	
journal,	O	O	O	O	O	
se	O	O	O	O	O	
promenèrent	O	O	O	O	O	
le	O	O	O	O	O	
long	O	O	O	O	O	
des	O	O	O	O	O	
plates-bandes.	O	O	O	O	O	
Ils	O	O	O	O	O	
avaient	O	O	O	O	O	
plaisir	O	O	O	O	O	
à	O	O	O	O	O	
nommer	O	O	O	O	O	
tout	O	O	O	O	O	
haut	O	O	O	O	O	
les	O	O	O	O	O	
légumes	O	O	O	O	O	
:	O	O	O	O	O	

—	O	O	O	O	O	
Tiens,	O	O	O	O	O	
des	O	O	O	O	O	
carottes	O	O	O	O	O	
!	O	O	O	O	O	
Ah	O	O	O	O	O	
!	O	O	O	O	O	
des	O	O	O	O	O	
choux	O	O	O	O	O	
!	O	O	O	O	O	

Ensuite	O	O	O	O	O	
ils	O	O	O	O	O	
inspectèrent	O	O	O	O	O	
les	B-FAC	O	O	O	O	
espaliers.	I-FAC	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
tâcha	I-PER	O	O	O	O	
de	O	O	O	O	O	
découvrir	O	O	O	O	O	
des	O	O	O	O	O	
bourgeons.	O	O	O	O	O	
Quelquefois	O	O	O	O	O	
une	O	O	O	O	O	
araignée	O	O	O	O	O	
fuyait	O	O	O	O	O	
tout	O	O	O	O	O	
à	O	O	O	O	O	
coup	O	O	O	O	O	
sur	O	O	O	O	O	
le	O	O	O	O	O	
mur,	O	O	O	O	O	
et	O	O	O	O	O	
les	O	O	O	O	O	
deux	O	O	O	O	O	
ombres	O	O	O	O	O	
de	O	O	O	O	O	
leur	O	O	O	O	O	
corps	O	O	O	O	O	
s'y	O	O	O	O	O	
dessinaient	O	O	O	O	O	
agrandies,	O	O	O	O	O	
en	O	O	O	O	O	
répétant	O	O	O	O	O	
leurs	O	O	O	O	O	
gestes.	O	O	O	O	O	
Les	O	O	O	O	O	
pointes	O	O	O	O	O	
des	O	O	O	O	O	
herbes	O	O	O	O	O	
dégouttelaient	O	O	O	O	O	
de	O	O	O	O	O	
rosée.	O	O	O	O	O	
La	B-TIME	O	O	O	O	
nuit	I-TIME	O	O	O	O	
était	I-TIME	O	O	O	O	
complètement	O	O	O	O	O	
noire,	O	O	O	O	O	
et	O	O	O	O	O	
tout	O	O	O	O	O	
se	O	O	O	O	O	
tenait	O	O	O	O	O	
immobile	O	O	O	O	O	
dans	O	O	O	O	O	
un	O	O	O	O	O	
grand	O	O	O	O	O	
silence,	O	O	O	O	O	
une	O	O	O	O	O	
grande	O	O	O	O	O	
douceur.	O	O	O	O	O	
Au	O	O	O	O	O	
loin	O	O	O	O	O	
un	O	O	O	O	O	
coq	O	O	O	O	O	
chanta.	O	O	O	O	O	

Leurs	B-FAC	O	O	O	O	
deux	I-FAC	O	O	O	O	
chambres	I-FAC	O	O	O	O	
avaient	I-FAC	O	O	O	O	
entre	O	O	O	O	O	
elles	O	O	O	O	O	
une	O	O	O	O	O	
petite	O	O	O	O	O	
porte	O	O	O	O	O	
que	O	O	O	O	O	
le	O	O	O	O	O	
papier	O	O	O	O	O	
de	O	O	O	O	O	
la	O	O	O	O	O	
tenture	O	O	O	O	O	
masquait.	O	O	O	O	O	
En	O	O	O	O	O	
la	O	O	O	O	O	
heurtant	O	O	O	O	O	
avec	O	O	O	O	O	
une	O	O	O	O	O	
commode,	O	O	O	O	O	
on	O	O	O	O	O	
venait	O	O	O	O	O	
d'en	O	O	O	O	O	
faire	O	O	O	O	O	
sauter	O	O	O	O	O	
les	O	O	O	O	O	
clous.	O	O	O	O	O	
Ils	O	O	O	O	O	
la	O	O	O	O	O	
trouvèrent	O	O	O	O	O	
béante.	O	O	O	O	O	
Ce	O	O	O	O	O	
fut	O	O	O	O	O	
une	O	O	O	O	O	
surprise.	O	O	O	O	O	

Déshabillés	O	O	O	O	O	
et	O	O	O	O	O	
dans	O	O	O	O	O	
leur	O	O	O	O	O	
lit,	O	O	O	O	O	
ils	O	O	O	O	O	
bavardèrent	O	O	O	O	O	
quelque	O	O	O	O	O	
temps,	O	O	O	O	O	
puis	O	O	O	O	O	
s'endormirent,	O	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
sur	I-PER	O	O	O	O	
le	O	O	O	O	O	
dos,	O	O	O	O	O	
la	O	O	O	O	O	
bouche	O	O	O	O	O	
ouverte,	O	O	O	O	O	
tête	O	O	O	O	O	
nue	O	O	O	O	O	
;	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
sur	I-PER	O	O	O	O	
le	O	O	O	O	O	
flanc	O	O	O	O	O	
droit,	O	O	O	O	O	
les	O	O	O	O	O	
genoux	O	O	O	O	O	
au	O	O	O	O	O	
ventre,	O	O	O	O	O	
affublé	O	O	O	O	O	
d'un	O	O	O	O	O	
bonnet	O	O	O	O	O	
de	O	O	O	O	O	
coton,	O	O	O	O	O	
et	O	O	O	O	O	
tous	O	O	O	O	O	
les	O	O	O	O	O	
deux	O	O	O	O	O	
ronflaient	O	O	O	O	O	
sous	O	O	O	O	O	
le	O	O	O	O	O	
clair	O	O	O	O	O	
de	O	O	O	O	O	
la	B-LOC	O	O	O	O	
lune,	I-LOC	O	O	O	O	
qui	O	O	O	O	O	
entrait	O	O	O	O	O	
par	O	O	O	O	O	
les	O	O	O	O	O	
fenêtres.	O	O	O	O	O	

Quelle	O	O	O	O	O	
joie,	O	O	O	O	O	
le	B-TIME	O	O	O	O	
lendemain	I-TIME	O	O	O	O	
en	I-TIME	O	O	O	O	
se	O	O	O	O	O	
réveillant	O	O	O	O	O	
!	O	O	O	O	O	

Bouvard	B-PER	O	O	O	O	
fuma	I-PER	O	O	O	O	
une	O	O	O	O	O	
pipe	O	O	O	O	O	
et	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
huma	I-PER	O	O	O	O	
une	O	O	O	O	O	
prise,	O	O	O	O	O	
qu'ils	O	O	O	O	O	
déclarèrent	O	O	O	O	O	
la	O	O	O	O	O	
meilleure	O	O	O	O	O	
de	O	O	O	O	O	
leur	O	O	O	O	O	
existence.	O	O	O	O	O	
Puis	O	O	O	O	O	
ils	O	O	O	O	O	
se	O	O	O	O	O	
mirent	O	O	O	O	O	
à	O	O	O	O	O	
la	O	O	O	O	O	
croisée,	O	O	O	O	O	
pour	O	O	O	O	O	
voir	O	O	O	O	O	
le	O	O	O	O	O	
paysage.	O	O	O	O	O	

On	O	O	O	O	O	
avait	O	O	O	O	O	
en	O	O	O	O	O	
face	O	O	O	O	O	
de	O	O	O	O	O	
soi	O	O	O	O	O	
les	B-LOC	O	O	O	O	
champs,	I-LOC	O	O	O	O	
à	O	O	O	O	O	
droite	O	O	O	O	O	
une	B-FAC	O	O	O	O	
grange,	I-FAC	O	O	O	O	
avec	O	O	O	O	O	
le	O	B-FAC	O	O	O	
clocher	O	I-FAC	O	O	O	
de	O	I-FAC	O	O	O	
l'église	B-FAC	I-FAC	O	O	O	
;	I-FAC	I-FAC	O	O	O	
et	O	O	O	O	O	
à	O	O	O	O	O	
gauche	O	O	O	O	O	
un	O	O	O	O	O	
rideau	O	O	O	O	O	
de	O	O	O	O	O	
peupliers.	O	O	O	O	O	

Deux	B-FAC	O	O	O	O	
allées	I-FAC	O	O	O	O	
principales,	I-FAC	O	O	O	O	
formant	O	O	O	O	O	
la	O	O	O	O	O	
croix,	O	O	O	O	O	
divisaient	O	O	O	O	O	
le	B-FAC	O	O	O	O	
jardin	I-FAC	O	O	O	O	
en	I-FAC	O	O	O	O	
quatre	O	O	O	O	O	
morceaux.	O	O	O	O	O	
Les	O	O	O	O	O	
légumes	O	O	O	O	O	
étaient	O	O	O	O	O	
compris	O	O	O	O	O	
dans	O	O	O	O	O	
les	O	O	O	O	O	
plates-bandes,	O	O	O	O	O	
où	O	O	O	O	O	
se	O	O	O	O	O	
dressaient,	O	O	O	O	O	
de	O	O	O	O	O	
place	O	O	O	O	O	
en	O	O	O	O	O	
place,	O	O	O	O	O	
des	O	O	O	O	O	
cyprès	O	O	O	O	O	
nains	O	O	O	O	O	
et	O	O	O	O	O	
des	O	O	O	O	O	
quenouilles.	O	O	O	O	O	
D'un	O	O	O	O	O	
côté	O	O	O	O	O	
une	O	O	O	O	O	
tonnelle	O	O	O	O	O	
aboutissait	O	O	O	O	O	
à	O	O	O	O	O	
un	O	O	O	O	O	
vigneau	O	O	O	O	O	
;	O	O	O	O	O	
de	O	O	O	O	O	
l'autre	O	O	O	O	O	
un	O	O	O	O	O	
mur	O	O	O	O	O	
soutenait	O	O	O	O	O	
les	B-FAC	O	O	O	O	
espaliers	I-FAC	O	O	O	O	
;	I-FAC	O	O	O	O	
et	O	O	O	O	O	
une	O	O	O	O	O	
claire-voie,	O	O	O	O	O	
dans	O	O	O	O	O	
le	O	O	O	O	O	
fond,	O	O	O	O	O	
donnait	O	O	O	O	O	
sur	O	O	O	O	O	
la	B-LOC	O	O	O	O	
campagne.	I-LOC	O	O	O	O	
Il	O	O	O	O	O	
y	O	O	O	O	O	
avait	O	O	O	O	O	
